"Latest: Time (s)","Latest: Temperature (°C)"
298,8.63119701862
298.5,8.64454475561
299,8.6662285366
299.5,8.68290307588
300,8.69623939914
300.5,8.70457310966
301,8.71790466262
301.5,8.71957090059
302,8.7245693398
302.5,8.7495553612
303,8.76620699966
303.5,8.78118957601
304,8.79284014107
304.5,8.79783255805
305,8.80116060873
305.5,8.80448847763
306,8.81280735496
306.5,8.82944170575
307,8.8344311268
307.5,8.84607152387
308,8.85105958647
308.5,8.8593721195
309,8.87765571561
309.5,8.89759522978
310,8.90590144568
310.5,8.91918905105
311,8.93579451238
311.5,8.94907564944
312,8.96401349937
312.5,8.98226594758
313,8.99387832572
313.5,9.01046364319
314,9.01212192966
314.5,9.0204126936
315,9.03533326357
315.5,9.03864845641
316,9.04859296811
316.5,9.05356462421
317,9.05853588073
317.5,9.06350673784
318,9.06682042079
318.5,9.07179061264
319,9.07676040559
319.5,9.08504250786
320,9.09001123794
320.5,9.10160339307
321,9.10822650914
321.5,9.11815985815
322,9.12312593676
322.5,9.13802179122
323,9.14298628286
323.5,9.1479503782
324,9.1562229903
324.5,9.16449450294
325,9.17938045778
325.5,9.19095596492
326,9.19756957588
326.5,9.20418248588
327,9.21575339301
327.5,9.2223643776
328,9.2223643776
328.5,9.22897466286
329,9.2355842492
329.5,9.24714934483
330,9.25210516012
330.5,9.26201561401
331,9.27192450017
331.5,9.27522711409
332,9.2884358305
332.5,9.30989406645
333,9.32639541524
333.5,9.32969516533
334,9.33629414626
334.5,9.35443777712
335,9.36103416535
335.5,9.37752211643
336,9.38411609019
336.5,9.39235758867
337,9.40554174939
337.5,9.41213279826
338,9.42201808338
338.5,9.43519606115
339,9.44013709559
339.5,9.45166467714
340,9.46319016219
340.5,9.48458908
341,9.50927118252
341.5,9.54052143626
342,9.56025054347
342.5,9.56682555666
343,9.58161686082
343.5,9.59969047235
344,9.61775897797
344.5,9.632538509
345,9.64074788689
345.5,9.64403134376
346,9.64567300915
346.5,9.64403134376
347,9.65059775327
347.5,9.65552211941
348,9.66865191593
348.5,9.67357489767
349,9.68998211388
349.5,9.70474503081
350,9.72114430257
350.5,9.74081792225
351,9.74737446236
351.5,9.76048554539
352,9.77687065865
352.5,9.77850894161
353,9.79325162173
353.5,9.80962844102
354,9.82600112291
354.5,9.83254903862
355,9.84400630189
355.5,9.85218882403
356,9.85218882403
356.5,9.85709784277
357,9.86691476828
357.5,9.88327301937
358,9.89472135002
358.5,9.90453260408
359,9.91434238192
359.5,9.94212874781
360,9.96173554158
360.5,9.97970327631
361,9.98786879933
361.5,10.0009315209
362,10.0107268553
362.5,10.0188885174
363,10.0123592689
363.5,10.0107268553
364,10.0139916419
364.5,10.0123592689
365,10.0172562662
365.5,10.0156239743
366,10.025417117
366.5,10.0368406056
367,10.0466305878
367.5,10.059681632
368,10.0629439888
368.5,10.0743609656
369,10.0776225957
369.5,10.087406518
370,10.0971889894
370.5,10.1086000407
371,10.1248981242
371.5,10.1460796298
372,10.1591110349
372.5,10.1639971511
373,10.1981898915
373.5,10.277904654
374,10.3867487234
374.5,10.4078472957
375,10.3948643416
375.5,10.3656435311
376,10.323413233
376.5,10.3022881004
377,10.2941612732
377.5,10.279530494
378,10.2697748606
378.5,10.2681487831
379,10.2697748606
379.5,10.2697748606
380,10.2730268967
380.5,10.2730268967
381,10.2762787745
381.5,10.2844077763
382,10.2876591001
382.5,10.2957867176
383,10.2957867176
383.5,10.300662814
384,10.3104139404
384.5,10.318538794
385,10.3217884594
385.5,10.3299119332
386,10.3429074437
386.5,10.3559004366
387,10.3640197802
387.5,10.3705145484
388,10.3818788825
388.5,10.3899950882
389,10.3964873478
389.5,10.4046017919
390,10.4143378344
390.5,10.4240724704
391,10.4321835936
391.5,10.4419156545
392,10.4548895538
392.5,10.4711034258
393,10.4856925881
393.5,10.5083805949
394,10.5245816669
394.5,10.534300454
395,10.5504953435
395.5,10.5650674468
396,10.5796364308
396.5,10.5828735596
397,10.5990568982
397.5,10.6103829511
398,10.6265597681
398.5,10.6540515744
399,10.6669850752
399.5,10.6750672736
400,10.6847646544
400.5,10.68799681
401,10.7057709463
401.5,10.7154639916
402,10.7316160313
402.5,10.7526080183
403,10.7655229863
403.5,10.7752076257
404,10.7832771207
